재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	3,212,704,255	5,925,791,658	966,504,739	3,273,007,543		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	886,838,575	2,352,071,863	366,684,322	1,640,753,704		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	9,064,819,409	20,814,307,844	5,215,599,670	17,295,739,645		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	63,524,669,763	185,090,630,238	59,655,818,461	186,230,781,173		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	202	774	336	922		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	2,611,401,848	8,659,478,944	2,851,487,742	11,120,111,941		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,693,028,803	8,333,586,228	1,901,407,207	8,953,647,272		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	10,654,365,514	32,663,280,453	11,929,599,740	36,562,155,124		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	839,493,542	2,656,871,593	901,810,419	3,865,710,126		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,157,545,198	12,439,928,095	5,461,929,533	14,866,494,523		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	-68,845,036	53,636,763	92,650,798	112,080,165		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	3,226,390,234	12,386,291,332	5,369,278,735	14,754,414,358		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	3,997,038,740	15,096,799,688	6,363,739,952	18,732,204,649		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	74,179,035,277	217,753,910,691	71,585,418,201	222,792,936,297		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	627,741,000,000	2,442,104,000,000	1,231,359,000,000	3,022,545,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	78,314,000,000	247,237,000,000	57,919,000,000	244,503,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	84,235,000,000	204,153,000,000	56,767,000,000	189,110,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	787,630,000,000	2,302,609,000,000	732,668,000,000	2,180,255,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	4,982,085,000,000	14,145,399,000,000	4,503,363,000,000	14,216,374,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00500254_BasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract	         우선주기본주당순이익(손실)	-63	5,888	6,597	12,561		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00500254_BasicEarningsLossPerSharePreferredStockFromContinuingOperationsOfBasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract	            계속영업우선주주당이익	-63	5,888	6,676	12,854		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00500254_BasicEarningsLossPerSharePreferredStockFromDiscontinuedOperationsOfBasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract	            중단영업우선주주당이익	0	0	-79	-293		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실) 합계	-75	5,851	6,584	12,524		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업보통주주당이익	-75	5,851	6,663	12,817		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	            중단영업보통주주당이익	0	0	-79	-293		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	88,033,000,000	382,189,000,000	122,229,000,000	380,249,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	-4,704,000,000	156,244,000,000	54,009,000,000	178,284,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	1,415,371,000,000	4,744,713,000,000	1,964,027,000,000	5,202,800,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	490,376,000,000	1,469,118,000,000	451,693,000,000	1,372,013,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	38,707,000,000	790,125,000,000	699,970,000,000	1,457,205,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분순이익	45,792,000,000	236,126,000,000	76,594,000,000	271,476,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분순이익	-7,085,000,000	553,999,000,000	623,376,000,000	1,185,729,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent	            지배기업의 소유주에게 귀속될 계속영업손익	-7,085,000,000	553,999,000,000	630,870,000,000	1,213,474,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            지배기업의 소유주에게 귀속될 중단영업손익	0	0	-7,494,000,000	-27,745,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	529,083,000,000	2,259,243,000,000	1,164,291,000,000	2,875,973,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)	38,707,000,000	790,125,000,000	712,598,000,000	1,503,960,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)	0	0	-12,628,000,000	-46,755,000,000		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	6,397,456,000,000	18,890,112,000,000	6,467,390,000,000	19,419,174,000,000		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	81,790,371,762	245,743,001,906	60,151,231,029	-194,734,409,201		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	-66,286,607,913	336,856,316,419	146,400,877,932	370,218,574,518		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	-1,399,254,126	133,130,584,821	93,217,623,822	191,474,538,325		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	174,772,892,255	560,589,320,172	165,227,395,011	515,955,882,745		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	2,852,686,213,648	8,671,018,447,282	2,882,138,182,014	9,794,033,787,310		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_CostOfSalesFromConstruction	         공사매출원가	2,438,047,591,576	7,337,987,334,904	2,362,421,727,011	8,181,420,385,884		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsRealEstate	         분양매출원가	155,477,254,071	557,943,345,060	212,571,398,969	790,964,023,071		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_OtherCostOfSales	         기타매출원가	259,161,368,001	775,087,767,318	307,145,056,034	821,649,378,355		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,398	3,304	3	-1,892		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	1,398	3,304	3	-1,892		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	47,610,877,780	379,825,364,242	145,351,964,092	386,457,656,324		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	212,183,940,787	346,285,546,218	66,418,523,058	193,254,327,447		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	256,563,264,017	806,332,322,078	225,378,626,040	321,221,473,544		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	60,393,352,066	120,096,894,683	27,072,559,569	-63,671,179,090		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	120,825,058,358	295,401,837,711	11,622,059,278	-105,654,724,487		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	2,173,464,972	14,936,299,012	11,312,881,623	54,920,370,610		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	118,651,593,386	280,465,538,699	309,177,655	-160,575,095,097		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	181,218,410,424	415,498,732,394	38,694,618,847	-169,325,903,577		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	3,109,249,477,665	9,477,350,769,360	3,107,516,808,054	10,115,255,260,854		
손익계산서, 기능별 분류 - 연결	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2024-09-30	3분기보고서	KRW	dart_RevenueFromConstruction	         공사매출	2,528,049,847,598	7,798,009,067,486	2,510,773,885,626	8,248,016,742,406		
